utt_id,dataset_name,gender,path_raw,duration_sec,world_voiced_ratio,world_f0_median_hz,world_mel_status,world_mel_voiced_frames,world_mel_continuity_l1,world_mel_vector_json,lpc_mel_status,lpc_mel_voiced_frames,lpc_mel_continuity_l1,lpc_mel_vector_json,mfcc_status,mfcc_voiced_frames,mfcc_continuity_l1,mfcc_vector_json
p226_097_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_097_mic1.flac,2.823271,0.469965,113.142135,ok,133,0.826624,"[-6.730661310457619, -7.812840007324391, -8.583527807624233, -9.32133457480946, -10.809918474552738, -12.328931893413223, -12.245945471690879, -12.144751502112832, -12.195951571424846, -12.037442609215155, -11.892575883882978, -12.192096606985, -12.320041104288178, -12.248503404601927, -11.581086006517786, -12.107488412624663, -12.3271442810687, -12.445485745614963, -13.380774656096925, -14.59138630716206, -15.017867177591116, -15.090415294319094, -15.265056976246653, -15.366697999924499]",ok,249,0.238390,"[1.8553006649017334, 1.392226219177246, 0.9751527309417725, 0.6694185137748718, 0.4028623402118683, 0.17599335312843323, -0.00930009875446558, -0.17422910034656525, -0.35336798429489136, -0.5308178067207336, -0.6854952573776245, -0.8096446990966797, -0.8995072841644287, -0.922130823135376, -0.8594160676002502, -0.8571211099624634, -1.0316026210784912, -1.4223281145095825, -1.9621719121932983, -2.4164836406707764, -2.771839141845703, -3.06498122215271, -3.303382158279419, -3.3811264038085938]",ok,249,4.169419,"[-211.4421844482422, 71.16744995117188, 0.28802669048309326, 37.18660354614258, 10.16844367980957, 5.017064094543457, 9.103514671325684, -4.344032287597656, -1.8632663488388062, -1.5793646574020386, 1.3897316455841064, 2.274829387664795, -0.2825580835342407, 4.3238654136657715, 4.52205753326416, -0.5264070630073547]"
p226_098_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_098_mic1.flac,2.681771,0.323420,113.724741,ok,87,0.890427,"[-7.972816339406353, -9.011923669051741, -9.617667386717676, -10.289086441983603, -11.460324867130222, -12.591161954299057, -12.836509402606941, -12.822974366943694, -12.99247677447649, -13.073574073612889, -13.06086249730793, -13.189817862879352, -13.203415953915643, -13.36256689257241, -12.879708582088476, -13.195108335082368, -13.131633247627121, -13.173959069104912, -14.24467587869134, -15.24291566188463, -15.489801772427558, -15.545641462994721, -15.721585980629714, -15.827258953948116]",ok,164,0.260839,"[1.4019851684570312, 1.013324499130249, 0.6566125154495239, 0.3513792157173157, 0.0952637642621994, -0.09414957463741302, -0.25439631938934326, -0.4393787980079651, -0.6546016931533813, -0.8576883673667908, -1.0367319583892822, -1.1915984153747559, -1.329980731010437, -1.432965636253357, -1.4848623275756836, -1.4640835523605347, -1.4397481679916382, -1.6844011545181274, -2.175405740737915, -2.6825056076049805, -3.1131513118743896, -3.4538652896881104, -3.7052724361419678, -3.8220508098602295]",ok,164,4.777757,"[-252.99945068359375, 71.91777038574219, 2.0944454669952393, 36.74707794189453, 3.0735244750976562, 5.281815528869629, 6.902500152587891, -4.618039608001709, -1.3138163089752197, -0.3166738748550415, -0.621207058429718, 3.7853751182556152, 1.0405446290969849, 3.114699125289917, 4.6662187576293945, -0.3976607918739319]"
p226_101_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_101_mic1.flac,2.584000,0.370656,97.945891,ok,96,0.532096,"[-6.575591765550052, -7.847468891625842, -8.871085749388596, -9.52328759338646, -10.87181445508336, -12.167625431647373, -12.47062928366127, -12.498811542078839, -12.517784719443434, -12.344627603174153, -12.14644619214399, -12.905304191260326, -12.628402681935695, -12.387113382983415, -12.005813501436641, -12.571970543366215, -12.854137811002358, -13.195927470090615, -14.194142536457058, -15.274767354323421, -15.319581812180422, -15.500769988073495, -15.826801721603134, -15.955890211850024]",ok,180,0.183086,"[2.2516965866088867, 1.7183254957199097, 1.2639285326004028, 0.9189659357070923, 0.6283833980560303, 0.3763928711414337, 0.15488730370998383, -0.039920296519994736, -0.21842119097709656, -0.3871973752975464, -0.5422056317329407, -0.6763229966163635, -0.7847239971160889, -0.8367913961410522, -0.8413538336753845, -0.9370087385177612, -1.1981152296066284, -1.5847829580307007, -2.06935977935791, -2.5301642417907715, -2.9150912761688232, -3.256509304046631, -3.54459285736084, -3.677102565765381]",ok,180,3.438735,"[-231.83348083496094, 85.70753479003906, -3.8804032802581787, 41.173587799072266, 10.30024242401123, 5.254220008850098, 7.602100372314453, -1.3715403079986572, -2.943380832672119, 0.8378168940544128, 3.947509765625, 2.237010955810547, -0.9526944756507874, 2.0381338596343994, 5.891407489776611, -0.8089475035667419]"
p226_103_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_103_mic1.flac,2.805333,0.448399,102.909851,ok,126,0.684016,"[-6.595304757246533, -7.757438171089028, -7.685680471210716, -7.551254527169614, -8.648958682807855, -10.207578349784894, -10.952189717819415, -10.445770261242268, -10.159754753782327, -10.113984595035792, -10.201947857400343, -11.33153804781666, -12.943925514116408, -12.63879351008585, -11.74247647420012, -11.788813703184095, -12.291041930747898, -12.522937576000956, -13.127272026867356, -14.850080723955154, -15.077341639429124, -15.417373932829523, -15.638465720105275, -15.756384987615503]",ok,235,0.234046,"[2.0299232006073, 1.7979270219802856, 1.562919020652771, 1.363193154335022, 1.1881351470947266, 1.0027283430099487, 0.8063445687294006, 0.6006408333778381, 0.37606388330459595, 0.1337178647518158, -0.10762406140565872, -0.329624742269516, -0.5251626968383789, -0.6647480130195618, -0.7302215695381165, -0.7897599935531616, -0.9934894442558289, -1.2948299646377563, -1.6723442077636719, -2.1365931034088135, -2.564030885696411, -2.912550449371338, -3.2103476524353027, -3.3467845916748047]",ok,235,3.771600,"[-188.51556396484375, 89.52287292480469, -4.918859958648682, 24.08418846130371, -3.7963004112243652, 8.786345481872559, 7.131515026092529, -11.512421607971191, -5.947621822357178, 3.7787842750549316, 6.361546516418457, 1.7016974687576294, 0.3110659122467041, 7.07944393157959, 3.9661927223205566, -3.7600255012512207]"
p226_105_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_105_mic1.flac,2.686187,0.379182,129.068689,ok,102,0.730266,"[-6.059306233418311, -6.904789245497861, -7.827583291256291, -8.23887672371597, -9.480988721849538, -11.119176888272955, -11.901449050036865, -11.469120360195339, -11.514241865794625, -11.654281650953903, -11.358337494035704, -11.654934158713662, -12.538265247893843, -13.063970834151071, -12.060932103317574, -11.437390501283167, -11.743745872558693, -12.181196319819804, -13.376273956992824, -14.753845925502576, -15.434494415014404, -15.553695649670162, -15.725530760789496, -15.805672492509318]",ok,192,0.226779,"[2.163757085800171, 1.807414174079895, 1.4187594652175903, 1.111613392829895, 0.8010075688362122, 0.5062114596366882, 0.2696809470653534, 0.06577865034341812, -0.12447095662355423, -0.31089112162590027, -0.4932115972042084, -0.6649519205093384, -0.8169608116149902, -0.9141130447387695, -0.9097053408622742, -0.855466365814209, -0.9181714057922363, -1.3216779232025146, -1.919833779335022, -2.453247308731079, -2.870920181274414, -3.193889856338501, -3.4193170070648193, -3.462289810180664]",ok,192,3.631580,"[-204.9180908203125, 83.49781036376953, 2.477421998977661, 37.91476821899414, 4.868261814117432, 7.37487268447876, 9.755963325500488, -13.174949645996094, -0.216497540473938, 4.43091344833374, 0.5155450701713562, 0.46581587195396423, 3.226140022277832, 5.618854999542236, -1.0080552101135254, -1.6915287971496582]"
p226_111_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_111_mic1.flac,2.765333,0.357401,107.418638,ok,99,0.717621,"[-6.370956443519859, -6.954030095556849, -7.649408602890153, -8.336744114734856, -9.907201989469758, -11.372559821666195, -11.715686669988033, -11.340421364484717, -11.055545822751842, -10.730260075366584, -10.18959303665878, -10.829138386452252, -12.599462275866658, -12.106705693018181, -11.278842331099867, -11.627248038427519, -12.129640362325304, -11.830008654428418, -12.939547995986121, -14.516291478914376, -15.027157262838722, -15.243260381636452, -15.388395632360425, -15.588031586883954]",ok,186,0.207120,"[2.052245855331421, 1.7392265796661377, 1.3948051929473877, 1.1360642910003662, 0.9298527836799622, 0.7528461813926697, 0.5898629426956177, 0.433291494846344, 0.27374038100242615, 0.10989268124103546, -0.049776867032051086, -0.2181674987077713, -0.3911697566509247, -0.5186435580253601, -0.5869745016098022, -0.5969119071960449, -0.6255024075508118, -0.9014816880226135, -1.4759056568145752, -2.0501317977905273, -2.5534298419952393, -2.9558513164520264, -3.2719943523406982, -3.4459095001220703]",ok,186,3.614059,"[-189.19708251953125, 83.74846649169922, -10.354287147521973, 36.68417739868164, 5.299742221832275, 10.431285858154297, 8.29915714263916, -12.274225234985352, -3.149479389190674, 1.6856350898742676, 1.6165367364883423, 0.8133077025413513, -3.6040914058685303, 7.133553504943848, 4.252653121948242, -5.609338283538818]"
p226_117_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_117_mic1.flac,2.588208,0.455598,114.993289,ok,118,0.700680,"[-5.311909042028218, -6.262720695172425, -7.577607840642358, -7.785759347288623, -8.496840407257125, -10.339839040302243, -11.303317777370948, -10.83470129889532, -10.50390777059933, -10.540240742943164, -10.282507062623065, -10.364376586645239, -11.283905387313823, -11.372324469943644, -10.948514442405118, -11.288626682826413, -11.979849482734512, -12.27472271260652, -13.133808368439352, -14.727710266854887, -15.271526757994767, -15.683492673702736, -15.884633214646012, -15.987092397559607]",ok,222,0.201237,"[2.365875005722046, 1.9309682846069336, 1.514079213142395, 1.2381105422973633, 1.0319769382476807, 0.8633521795272827, 0.7108075022697449, 0.5625782608985901, 0.40728092193603516, 0.23988360166549683, 0.06680842489004135, -0.10382557660341263, -0.27148252725601196, -0.4109693765640259, -0.5236709713935852, -0.6237208247184753, -0.7885939478874207, -1.1880922317504883, -1.7434583902359009, -2.283548355102539, -2.7690701484680176, -3.181166887283325, -3.5045077800750732, -3.6689047813415527]",ok,222,3.483596,"[-181.9632110595703, 94.25505065917969, -13.417320251464844, 39.7451171875, 6.424964904785156, 7.853358745574951, 5.679816722869873, -7.082279205322266, -1.1034430265426636, 2.4157745838165283, 5.265202045440674, 2.8299670219421387, 1.7549842596054077, 4.803521156311035, 0.5046140551567078, -5.220648765563965]"
p226_125_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_125_mic1.flac,2.821479,0.342756,107.168567,ok,97,0.888434,"[-7.077275638462391, -8.061111573964874, -8.603107902825224, -9.371117279270392, -10.852354382808329, -12.501602990590495, -13.010542171774798, -12.23529501953284, -11.951242914476524, -11.864573403224579, -11.783325374396963, -12.206162270489408, -13.152614297548912, -12.872124622117475, -12.365398971880126, -12.24845288153198, -12.73107219154241, -12.350980755586294, -12.399638565263029, -13.70869499011396, -13.976863643584613, -14.133128310277689, -14.489258140281189, -14.960937032903114]",ok,180,0.289353,"[1.4476319551467896, 1.1002967357635498, 0.7846506834030151, 0.5026674270629883, 0.2644180357456207, 0.06258021295070648, -0.12927719950675964, -0.31669026613235474, -0.5016408562660217, -0.6793993711471558, -0.8505977988243103, -1.0094783306121826, -1.1465352773666382, -1.2339175939559937, -1.2501111030578613, -1.1944169998168945, -1.2079631090164185, -1.3415675163269043, -1.609242558479309, -2.0012030601501465, -2.333998203277588, -2.6135988235473633, -2.9422857761383057, -3.144138813018799]",ok,180,4.581097,"[-203.76882934570312, 58.44111251831055, 8.279133796691895, 32.31976318359375, 7.427459239959717, 12.87617301940918, 4.114589691162109, -6.622490882873535, -4.207111835479736, -0.7834669351577759, 3.480010986328125, 3.4101545810699463, -0.9581594467163086, 6.941076755523682, 0.8344907760620117, -2.7300121784210205]"
p226_129_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_129_mic1.flac,2.773750,0.237410,118.203048,ok,66,0.793560,"[-6.478396003578712, -7.364840462287904, -7.773087363923027, -8.715546652395485, -10.632123064945088, -12.610238245659712, -12.519310859371043, -11.661768753544829, -11.838497571914006, -12.358752339082493, -12.216624390895753, -12.343580302365618, -12.413924787091409, -11.907249828480662, -10.64390688335955, -10.847259042753482, -11.227838832622702, -10.995298882820826, -12.468234964489254, -14.350231779884336, -14.819069783035728, -14.93759251563812, -15.250697659954415, -15.553593851275272]",ok,123,0.230802,"[1.866390347480774, 1.5454925298690796, 1.1999741792678833, 0.9333896636962891, 0.689883291721344, 0.42728886008262634, 0.17254896461963654, -0.04652851074934006, -0.23799486458301544, -0.41099417209625244, -0.5612064003944397, -0.6814572811126709, -0.7683210372924805, -0.7911196947097778, -0.719212532043457, -0.5212143659591675, -0.3834298253059387, -0.73887038230896, -1.4220677614212036, -1.9967080354690552, -2.4347355365753174, -2.784916400909424, -3.069613218307495, -3.2017910480499268]",ok,123,3.972337,"[-194.5990447998047, 62.5682487487793, 0.09360232949256897, 47.49854278564453, 4.2949700355529785, 6.2125020027160645, 12.784728050231934, -6.324663162231445, -4.627869129180908, -3.1213996410369873, -2.0942468643188477, 4.309875965118408, 0.2802606523036957, 7.133810520172119, 4.192178249359131, -3.792741537094116]"
p226_131_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_131_mic1.flac,2.119937,0.330189,107.238692,ok,70,0.517580,"[-6.6134068385937566, -7.066508264441648, -7.037385225766743, -7.624276611954895, -9.500740141128038, -11.322541215754415, -11.713254797443827, -10.897008325254616, -10.599096525145328, -10.574037541787808, -10.629151015666688, -11.165706756293153, -12.223481515654228, -11.867486240158687, -11.274919495115292, -11.835662374125869, -12.019292335780186, -12.122619917671559, -13.7203792421293, -14.724676239399733, -14.89541549215252, -15.034198851031784, -15.322796421602087, -15.532516097694579]",ok,132,0.169364,"[1.8074768781661987, 1.6844381093978882, 1.46286141872406, 1.200117588043213, 0.9649826288223267, 0.7674192786216736, 0.5846900939941406, 0.37936821579933167, 0.15840588510036469, -0.04624936729669571, -0.21920371055603027, -0.35820457339286804, -0.47619086503982544, -0.562161386013031, -0.6275769472122192, -0.7288852334022522, -0.9212795495986938, -1.3233155012130737, -1.8750089406967163, -2.3884198665618896, -2.7799253463745117, -3.101227283477783, -3.391590118408203, -3.4927825927734375]",ok,132,3.187568,"[-188.31539916992188, 89.67266082763672, -13.943665504455566, 36.10211181640625, 4.727010726928711, 6.143453598022461, 8.321367263793945, -13.337538719177246, -5.1476287841796875, -2.6061015129089355, 0.6319341063499451, 1.937768578529358, 1.206896185874939, 3.484278917312622, 5.661357402801514, -4.239800453186035]"
p226_137_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_137_mic1.flac,2.803792,0.313167,115.423686,ok,88,0.584185,"[-6.403392842373159, -7.272531078585087, -7.782203169189625, -8.831811064131736, -10.126903236594561, -11.03718463445717, -10.904864688720686, -10.932751419735508, -11.406894552164022, -12.269881433683052, -12.494581555117271, -13.148781615519185, -13.759316153364479, -12.927216092347818, -12.170314441766893, -12.652530527774024, -13.136566969948207, -13.221396449601883, -14.596490433345117, -15.84622661505906, -16.06405402494066, -16.06149310758517, -16.110826029063308, -16.118095650958345]",ok,164,0.207876,"[2.5863678455352783, 2.2291715145111084, 1.9002840518951416, 1.5787419080734253, 1.3059605360031128, 0.9827439188957214, 0.6439409255981445, 0.3483099937438965, 0.0783962607383728, -0.17930269241333008, -0.41756826639175415, -0.626562237739563, -0.799214243888855, -0.9015998840332031, -0.959373950958252, -1.0414409637451172, -1.2708775997161865, -1.6648131608963013, -2.244523286819458, -2.797696113586426, -3.214437246322632, -3.5419833660125732, -3.7678287029266357, -3.80763578414917]",ok,164,3.482394,"[-231.2783966064453, 100.29471588134766, 0.2267301082611084, 35.437984466552734, -0.7872331142425537, 2.8231348991394043, 16.139909744262695, -2.9966588020324707, -1.5159085988998413, -1.2901278734207153, -0.05697425827383995, 1.0362050533294678, -1.512511968612671, 4.634922504425049, 4.88774299621582, -2.846435546875]"
p226_142_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_142_mic1.flac,2.789417,0.473118,112.496440,ok,132,0.608190,"[-5.688046575742158, -6.682760492377025, -7.954991497736847, -9.048280787887105, -10.6888623923652, -12.28565159051591, -12.640937591601672, -11.638548534723045, -11.382132757590751, -11.610643316820951, -11.758509064092351, -12.590453347876933, -13.422781792212168, -12.445355123248477, -11.757318824407248, -12.362858204751175, -12.978828765178372, -12.798978154666486, -13.889954579798715, -15.204384733528478, -15.451226556906946, -15.764525151251267, -15.835778663233693, -15.976616677259189]",ok,248,0.193454,"[2.458129405975342, 1.9991213083267212, 1.4981759786605835, 1.1494163274765015, 0.8707451224327087, 0.6409544944763184, 0.4424762725830078, 0.2585001289844513, 0.06666074693202972, -0.13629265129566193, -0.32626238465309143, -0.49433907866477966, -0.6432338953018188, -0.7511529326438904, -0.8091694116592407, -0.8228060007095337, -0.9163295030593872, -1.293982982635498, -1.8269686698913574, -2.332892417907715, -2.777087450027466, -3.162682294845581, -3.453859329223633, -3.566087007522583]",ok,248,3.234739,"[-211.7501220703125, 84.894287109375, 0.08570080995559692, 40.036922454833984, 9.90436840057373, 11.872027397155762, 12.556419372558594, -4.6184515953063965, -6.4170331954956055, -2.0153682231903076, 4.089885711669922, 3.4113590717315674, -2.3559188842773438, 5.297311305999756, 2.984379768371582, -4.386441707611084]"
